job_role,title,skills,skills_count,experience,salary,company,city,employment,url,skill_SQL,skill_Английский —_B2_—_Средне-продвинутый,skill_Английский_язык,skill_Python,skill_Docker,skill_Git,skill_Kubernetes,skill_PostgreSQL,skill_CI_CD,skill_JavaScript,skill_Английский —_B1_—_Средний,skill_Бизнес-анализ,skill_Английский —_C1_—_Продвинутый,skill_Аналитическое_мышление,skill_REST_API,skill_TypeScript,skill_Linux,skill_React,skill_Figma,skill_Деловая_коммуникация,skill_BPMN,skill_Java,skill_API,skill_UML,skill_Redis,skill_MySQL,skill_Agile,skill_Power_BI,skill_UX,skill_Postman,skill_HTML,skill_Atlassian_Jira,skill_UI,skill_DevOps,skill_PHP,skill_Grafana,skill_Adobe_Photoshop,skill_Разработка_технических_заданий,skill_Русский —_C2_—_В_совершенстве,skill_MS_Excel,skill_User_Story,skill_REST,skill_RabbitMQ,skill_Scrum,skill_Постановка_задач_разработчикам,skill_QA,skill_Project_management,skill_Prometheus,skill_CSS,skill_SOAP,skill_Русский —_C1_—_Продвинутый,skill_Angular,skill_Apache_Kafka,skill_Laravel,skill_Adobe_Illustrator,skill_Анализ_данных,skill_Gitlab,skill_Golang,skill_Node_js,skill_Системный_анализ
Product Manager,,Project management; Английский — B2 — Средне-продвинутый,2,3–6 лет,,Andersen,,,https://hh.ru/vacancy/132619802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Project management; Бизнес-анализ; Ответственность; Деловая коммуникация; Проведение презентаций; Анализ рисков; Работа с большим объемом информации; Английский — C1 — Продвинутый,8,3–6 лет,,ТОО«Др. Реддис Лабороторис» Казахстан,,,https://hh.ru/vacancy/132604207,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Аналитическое мышление; Английский язык; Negotiation skills,3,1–3 года,,ТООAutodoc Group (Автодок Казахстан),,,https://hh.ru/vacancy/131967065,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Продвижение бренда; Анализ конкурентной среды; Маркетинговый анализ; Позиционирование бренда; Анализ целевой аудитории; Казахский — C2 — В совершенстве,6,3–6 лет,,"DODO BRANDS (Dodo Pizza, Drinkit)",,,https://hh.ru/vacancy/132612473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский — B2 — Средне-продвинутый,1,более 6 лет,,ТООIT Холдинг Kazdream,,,https://hh.ru/vacancy/132367062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Казахский — B2 — Средне-продвинутый; Английский — B2 — Средне-продвинутый,2,3–6 лет,,ТООХуавей Текнолоджиз Казахстан,,,https://hh.ru/vacancy/130984899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский язык; Развитие бренда; B2B Marketing; Sales Management; Развитие продаж; Навыки презентации; Digital Marketing; Управление отношениями с клиентами; B2B Продажи; Управление продажами; Market Development; Facebook Ads; Google Ads; TikTok Ads; Казахский — B2 — Средне-продвинутый; Русский — C2 — В совершенстве; Английский — B2 — Средне-продвинутый,17,1–3 года,,LLC Evido ge,,,https://hh.ru/vacancy/131916577,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский язык; MS Excel; HTML; CSS,4,1–3 года,,ТООOpenHC,,,https://hh.ru/vacancy/132528951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский язык; Аналитическое мышление; Управление портфелем продуктов; Международные рынки; Риск-менеджмент; Деловая коммуникация; Основы маркетинга; MS PowerPoint; MS Excel; Аналитика продаж; Анализ рынка; Анализ конкурентной среды; Международный туризм; Туристический менеджмент,14,1–3 года,,ТООFUN&SUN,,,https://hh.ru/vacancy/132581441,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,OpenAPI; Swagger; REST API; Postman; Scrum; Английский — B2 — Средне-продвинутый,6,3–6 лет,,Andersen,,,https://hh.ru/vacancy/132450856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Продвижение бренда; Управление бюджетом; Планирование; Анализ рынка; Маркетинговая стратегия; Маркетинг; Ориентация на результат; Деловая коммуникация; Маркетинговый анализ; Маркетинговое планирование; Стратегическое мышление; Разработка стратегии продвижения продуктов; Ориентирован на результат; Коммуникабелен; Высшее образование; Достижение результата; Английский — B2 — Средне-продвинутый,17,3–6 лет,,Delta Medical,,,https://hh.ru/vacancy/131961848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский язык; Модернизация производства; Разработка технических заданий; Бережная эксплуатация оборудования и инструментов; Английский — C1 — Продвинутый,5,3–6 лет,,ТООCoca-Cola İçecek Kazakhstan  ( ТОО СП «Кока-Кола Алматы Боттлерс» ),,,https://hh.ru/vacancy/132563730,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Brand Management; Project management; Social Media Marketing; Event Management; Marketing Communication; Marketing Analysis; Trade Marketing; MS Excel; Английский язык; Грамотная речь; Teamplayer; Creativity; Communication skills; Presentation skills,14,3–6 лет,,ТООКазахстан Вайн энд Спиритс,,,https://hh.ru/vacancy/131907749,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Supply Chain Management; Supply Chain Optimisation; International Logistics; Transport Logistics; Purchase Of Goods And Services; E-Commerce; Логистика поставок; Работа с поставщиками; Управление цепочкой поставок; Транспортная логистика; Оптимизация логистических процессов; Складская логистика; Управление товарными запасами; Английский — B2 — Средне-продвинутый,14,1–3 года,,ОООHelloChakra LLC,,,https://hh.ru/vacancy/132653535,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский язык; Digital Marketing; Social Media Marketing; Маркетинговые коммуникации,4,3–6 лет,,ТООРед Булл Казахстан,,,https://hh.ru/vacancy/132654175,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,UML; Business English; Английский — B2 — Средне-продвинутый,3,3–6 лет,,ТООНеткрэкер Текнолоджи Казахстан,,,https://hh.ru/vacancy/130229758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский — B1 — Средний,1,3–6 лет,,ТООМетсо Казахстан,,,https://hh.ru/vacancy/132418029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский — C2 — В совершенстве,1,3–6 лет,,ТООCaspian International Restaurants company,,,https://hh.ru/vacancy/132567401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Торговый маркетинг; MS PowerPoint; Навыки презентации; MS Excel,4,1–3 года,,ТООElite Business Group,,,https://hh.ru/vacancy/132625007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Маркетинговый анализ; Продвижение бренда; Разработка контент-плана; Digital Marketing; Партнерский маркетинг; Маркетинговые метрики; Веб-аналитика; Интернет-маркетинг; Маркетинговая стратегия; Анализ эффективности маркетинговых кампаний; Управление подрядчиками; Продуктовые метрики; Управление инновациями; Лидогенерация; Управление портфелем продуктов,15,1–3 года,,ЧК FDM Tech Ltd.,,,https://hh.ru/vacancy/131981167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Google Analytics; Яндекс.Метрика; SQL; BigQuery; Power BI; Tableau,6,3–6 лет,,ТООMP Solutions,,,https://hh.ru/vacancy/132066939,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Казахский — C1 — Продвинутый; Английский — B2 — Средне-продвинутый,2,1–3 года,,ТООZalma Ltd,,,https://hh.ru/vacancy/132510299,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский — B2 — Средне-продвинутый; Русский — B2 — Средне-продвинутый,2,более 6 лет,,Headshot,,,https://hh.ru/vacancy/132397481,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский язык; Деловая коммуникация; Управление продажами; B2B Продажи; Деловое общение; Поиск и привлечение клиентов; Управление отношениями с клиентами; Internet Marketing; Деловая этика; Маркетинговые коммуникации; Social Media Marketing; Budgeting; Английский — B2 — Средне-продвинутый,13,3–6 лет,,ТООZTE Kazakhstan (ЗТИ Казахстан),,,https://hh.ru/vacancy/132193662,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский язык; Supply Chain Management; ERP; Английский — B2 — Средне-продвинутый,4,1–3 года,,Itransition,,,https://hh.ru/vacancy/132622514,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Деловая коммуникация; Анализ конкурентной среды; Бизнес-анализ; Автоматизация продаж; B2B Продажи; Активные продажи,6,3–6 лет,,ТОООСТ-ФАРМ,,,https://hh.ru/vacancy/131895774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Ценообразование; Анализ ассортиментной линейки; Управление продажами; Аналитика продаж; Анализ ценообразования; Контроль и анализ ценообразования; Аналитические исследования; Навыки составления отчетности; Контроль поставок; 1С: Предприятие: Розница; Умение планировать; Сводные таблицы; Казахский — C2 — В совершенстве; Русский — C2 — В совершенстве; Английский — B1 — Средний,15,1–3 года,,ТООName Group,,,https://hh.ru/vacancy/132631785,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский — B2 — Средне-продвинутый,1,3–6 лет,,ТООХуавей Текнолоджиз Казахстан,,,https://hh.ru/vacancy/132385812,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский — B2 — Средне-продвинутый,1,3–6 лет,,Марс,,,https://hh.ru/vacancy/132043612,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Деловая коммуникация; Английский язык; Стратегический менеджмент; Международные рынки; Управление ожиданиями; Управление портфелем продуктов; Поиск и привлечение клиентов; Business Development; Product Development; P&L; Проектный менеджмент; Project management; Английский — C1 — Продвинутый,13,1–3 года,,ТЕВА,,,https://hh.ru/vacancy/130040320,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Customer Journey Mapping; CustDev; Atlassian Jira; Project management; Change Management,5,1–3 года,,Публичная Компания «Freedom Finance Global PLC»,,,https://hh.ru/vacancy/130664459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Бизнес-анализ; Анализ данных; Agile Project Management; Project management; Atlassian Jira; BPMN; Аналитические исследования; Оптимизация бизнес-процессов; SQL; Atlassian Confluence; User Story; Acceptance criteria,12,3–6 лет,,Axio,,,https://hh.ru/vacancy/132030712,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Product Manager,,Аналитическое мышление; Бизнес-анализ; Разработка продукта; Документирование бизнес-требований; UX-исследования,5,1–3 года,,ТООZengi Group,,,https://hh.ru/vacancy/132065834,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Анализ рынка; Формирование ассортимента; Анализ обратной связи; Деловая коммуникация,4,1–3 года,,"ИПГордиюк А.М , Basilic ТМ",,,https://hh.ru/vacancy/132299841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Продвижение бренда; Бренд-менеджмент; Стратегическое планирование; Запуск нового бренда; Брендинг; Навыки презентации; Позиционирование бренда; Маркетинговая стратегия; Русский — C1 — Продвинутый; Английский — C1 — Продвинутый,10,3–6 лет,,ОООКимберли-Кларк,,,https://hh.ru/vacancy/132296408,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Product Manager,,Английский — C1 — Продвинутый,1,3–6 лет,,ТООЛореаль Казахстан,,,https://hh.ru/vacancy/132062433,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Project management; Team management; Деловая коммуникация; Интернет-реклама; Социальные сети; Управление временем; Video Production; Телефонные переговоры; Google Docs; Организаторские навыки,10,1–3 года,,ТООBraves Digital Agency,,,https://hh.ru/vacancy/132298762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Product-market fit; Agile Project Management; Unit-экономика; Разработка и внедрение KPI; A/B тесты; Сквозная аналитика; Стратегический анализ внешней среды; Анализ требований; Продуктовая стратегия; Приоритизация бэклога; UX-исследования,11,более 6 лет,,ТООДиджиталБизФэктори,,,https://hh.ru/vacancy/132157368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Project management; SDLC; Agile Project Management; Английский — B2 — Средне-продвинутый,4,3–6 лет,,Andersen,,,https://hh.ru/vacancy/132155187,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Sales Skills; Английский язык; Деловая переписка; Работа в команде; Customer Experience; Тендерное сопровождение; Сопровождение клиентов; Участие в Тендерах; Закупки; Работа с поставщиками; Техническая документация; Заключение договоров; Английский — B2 — Средне-продвинутый,13,3–6 лет,,ТООGrantum Supply Group,,,https://hh.ru/vacancy/132390014,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Управление командой; Управление бизнес процессами; Разработка стратегии продвижения продуктов; Оптимизация бизнес-процессов; Управление рисками,5,более 6 лет,,Рекрутинговое агентство Fin Career Lab,,,https://hh.ru/vacancy/132058240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,CustDev; Сценарный анализ; Постановка задач разработчикам; Продуктовые метрики; Корреляционный анализ; Roadmap,6,3–6 лет,,ТООIT Холдинг Kazdream,,,https://hh.ru/vacancy/131899272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Деловая коммуникация; Стратегический анализ внешней среды; Product Management; P&L; Анализ конкурентной среды; Финансовый анализ; Управление командой; Бизнес-анализ; Scrum; Продуктовые метрики; Team management; Product Led Growth; Teamleading; Product-market fit; Управление бэклогом; Стратегический менеджмент; Управление портфелем продуктов,17,3–6 лет,,ТООАНТАЛ БИЗНЕС РЕШЕНИЯ (ТМ Antal Kazakhstan),,,https://hh.ru/vacancy/132031586,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Деловая коммуникация; Финансовый анализ; Стратегическое планирование; Бизнес-анализ; Управление бюджетом; Анализ обратной связи; Аналитическое мышление; Анализ рынка; Продуктовая стратегия; Стратегический менеджмент,10,3–6 лет,,ТОООлжа Агро,,,https://hh.ru/vacancy/132244991,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский язык; Английский — B2 — Средне-продвинутый,2,3–6 лет,,ТООKT&G GLOBAL KAZAKHSTAN (КЕЙ-ТИ-ЭНД-ДЖИ ГЛОБАЛ КАЗАХСТАН),,,https://hh.ru/vacancy/131365373,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Английский — C1 — Продвинутый; Русский — B2 — Средне-продвинутый,2,1–3 года,,Crystalia Glass LLC,,,https://hh.ru/vacancy/132253727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Product Manager,,Аналитическое мышление; Бизнес-анализ,2,3–6 лет,,ИПАКИМЖАНОВ С.А,,,https://hh.ru/vacancy/131936364,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,,UI; Коммуникационная стратегия; Разработка дизайн-концепции; Создание дизайн-системы; Брейнсторминг; Анализ целевой аудитории,6,1–3 года,,ТООADWAY GROUP,,,https://hh.ru/vacancy/132533667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,,UX; UI,2,1–3 года,,ТООGloberce Inc.,,,https://hh.ru/vacancy/132620930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,,Adobe Photoshop; Графический дизайн; Figma; Minimal Viable Product; Material Design; Human Interface Guidelines,6,1–3 года,,ТООDocumentolog,,,https://hh.ru/vacancy/131221889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,,UI; UX; Flutter; Dart; Firebase; Git; CI/CD; Android; iOS,9,3–6 лет,,АОАлма Телекоммуникейшнс Казахстан (almaPLUS),,,https://hh.ru/vacancy/132583981,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,,UI; UX,2,более 6 лет,,ТОО1st Media Group,,,https://hh.ru/vacancy/132208436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,,BRD; CJM; BPMN; Разработка бизнес-требований,4,3–6 лет,,"ТООSmall, ТМ (Скиф Трейд, ТОО)",,,https://hh.ru/vacancy/132622455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,,Figma; UX; UI; Дизайн интерфейсов; Web Design; CJM; Проектирование пользовательских интерфейсов; Web-дизайн; Дизайн-мышление; Умение принимать решения; Design; Agile Project Management; Работа в команде; Работа с банками; Банк; Деловая коммуникация; Организаторские навыки,17,1–3 года,,АОБанк ЦентрКредит,,,https://hh.ru/vacancy/132417936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,,Деловая коммуникация; Продуктовая стратегия; UX-исследования; Организация работы сотрудников; Scrum,5,3–6 лет,,ТООДоговор24,,,https://hh.ru/vacancy/131780236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UX Designer,,UI; UX; Angular; React; HTML5; jQuery; JavaScript; Figma; CSS3; Next.js; TypeScript; Английский — A2 — Элементарный,12,3–6 лет,,ТООDocumentolog,,,https://hh.ru/vacancy/132656741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UX Designer,,Miro; Power BI,2,1–3 года,,АОKolesa (АО Колеса),,,https://hh.ru/vacancy/131906578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
